"Region","Type","Category","Month","month_12","month_4","month_3","month_2","new_inactive","new_active","old_active","old","new","old_inactive","active","inactive","total","sv_10","sv_20","sv_30","svo_10","svo_20","svo_30"
"Region2","retail","Restaurants","February",13,4,4,4,4,11,495,520,15,25,506,29,535,2,3,4,4,3,3
"Region2","retail","Restaurants","March",12,3,2,4,3,10,476,497,13,21,486,24,510,2,3,4,3,3,4
"Region2","retail","Restaurants","April",13,3,3,2,4,14,482,503,18,21,496,25,521,5,4,4,5,4,4
"Region2","retail","Restaurants","May",12,2,4,3,3,13,370,391,16,21,383,24,407,3,4,2,3,5,5
"Region2","retail","Restaurants","June",12,4,3,3,5,12,384,406,17,22,396,27,423,5,3,3,3,2,5
"Region2","retail","Restaurants","July",10,2,3,4,3,12,434,453,15,19,446,22,468,4,5,3,4,4,2
"Region2","retail","Restaurants","August",12,2,4,4,4,14,498,520,18,22,512,26,538,4,5,3,4,4,3
"Region2","retail","Restaurants","September",10,5,5,4,4,13,495,519,17,24,508,28,536,4,4,4,3,4,4
"Region2","retail","Restaurants","October",13,4,3,3,3,14,377,400,17,23,391,26,417,2,3,2,3,5,5
"Region2","retail","Restaurants","November",11,4,3,4,5,14,304,326,19,22,318,27,345,3,3,4,2,3,2
"Region2","retail","Airline","January",13,2,3,4,3,10,445,467,13,22,455,25,480,5,3,4,3,4,5
"Region2","retail","Airline","February",11,4,4,4,4,10,466,489,14,23,476,27,503,4,5,3,4,4,3
"Region2","retail","Airline","March",11,3,3,5,4,13,430,452,17,22,443,26,469,4,3,5,3,4,3
"Region2","retail","Airline","April",10,4,3,4,5,10,371,392,15,21,381,26,407,3,2,4,5,2,3
"Region2","retail","Airline","May",12,4,4,4,2,12,443,467,14,24,455,26,481,4,3,4,2,3,3
"Region2","retail","Airline","June",12,2,2,2,3,14,498,516,17,18,512,21,533,3,4,4,3,4,4
"Region2","retail","Airline","July",12,5,4,3,2,10,405,429,12,24,415,26,441,3,5,3,4,3,4
"Region2","retail","Airline","August",12,3,4,3,2,15,340,362,17,22,355,24,379,2,4,2,4,3,4
"Region2","retail","Airline","September",12,4,5,4,3,14,370,395,17,25,384,28,412,4,4,3,3,4,4
"Region2","retail","Airline","October",12,4,3,4,3,14,356,379,17,23,370,26,396,3,4,4,4,3,4
"Region2","retail","Airline","November",10,3,4,3,3,13,395,415,16,20,408,23,431,2,3,2,3,3,4
"Region2","retail","Hardware Store","January",13,4,3,4,4,15,359,383,19,24,374,28,402,4,4,3,4,3,3
"Region2","retail","Hardware Store","February",11,3,3,4,3,13,358,379,16,21,371,24,395,4,3,4,4,3,3
"Region2","retail","Hardware Store","March",12,5,4,3,2,11,481,505,13,24,492,26,518,5,4,4,5,5,3
"Region2","retail","Hardware Store","April",13,4,4,4,4,14,349,374,18,25,363,29,392,4,4,3,5,3,2
"Region2","retail","Hardware Store","May",11,5,2,2,4,12,357,377,16,20,369,24,393,3,4,5,4,3,5
"Region2","retail","Hardware Store","June",12,5,4,2,5,11,300,323,16,23,311,28,339,2,3,3,4,4,5
"Region2","retail","Hardware Store","July",10,4,2,4,4,11,396,416,15,20,407,24,431,3,3,4,4,2,5
"Region2","retail","Hardware Store","August",10,4,3,4,3,11,324,345,14,21,335,24,359,3,2,3,2,3,3
"Region2","retail","Hardware Store","September",12,3,2,2,4,14,362,381,18,19,376,23,399,4,4,4,5,2,3
"Region2","retail","Hardware Store","October",13,3,5,4,3,12,406,431,15,25,418,28,446,3,3,5,3,4,5
"Region2","retail","Hardware Store","November",11,3,4,2,4,13,454,474,17,20,467,24,491,5,4,5,2,2,3
"Region2","retail","Computer Store","January",12,4,5,4,4,13,475,500,17,25,488,29,517,5,4,3,4,3,5
"Region2","retail","Computer Store","February",10,4,4,3,3,11,492,513,14,21,503,24,527,2,3,5,4,4,2
"Region2","retail","Computer Store","March",12,3,3,3,4,12,380,401,16,21,392,25,417,3,5,2,4,3,2
"Region2","retail","Computer Store","April",12,3,4,4,4,12,434,457,16,23,446,27,473,4,4,2,5,4,4
"Region2","retail","Computer Store","May",12,3,5,4,3,14,326,350,17,24,340,27,367,2,2,4,4,3,3
"Region2","retail","Computer Store","June",11,3,4,3,5,14,476,497,19,21,490,26,516,4,2,4,5,4,3
"Region2","retail","Computer Store","July",11,5,5,3,4,15,472,496,19,24,487,28,515,2,4,2,2,2,4
"Region2","retail","Computer Store","August",11,3,4,4,4,13,462,484,17,22,475,26,501,5,4,4,3,3,5
"Region2","retail","Computer Store","September",11,3,4,2,3,13,410,430,16,20,423,23,446,2,3,4,4,3,4
"Region2","retail","Computer Store","October",13,4,5,4,5,14,301,327,19,26,315,31,346,3,3,4,2,3,4
"Region2","retail","Computer Store","November",12,2,4,4,4,13,441,463,17,22,454,26,480,2,4,4,4,4,5
"Region2","retail","Gaming Zone","January",13,3,2,3,5,12,340,361,17,21,352,26,378,3,4,5,2,2,4
"Region2","retail","Gaming Zone","February",10,4,4,2,2,14,421,441,16,20,435,22,457,2,4,4,5,3,3
"Region2","retail","Gaming Zone","March",13,5,3,3,3,12,457,481,15,24,469,27,496,3,5,4,3,2,4
"Region2","retail","Gaming Zone","April",12,5,3,3,2,12,486,509,14,23,498,25,523,4,3,4,4,3,2
"Region2","retail","Gaming Zone","May",11,3,5,4,4,14,472,495,18,23,486,27,513,3,4,3,3,5,4
"Region2","retail","Gaming Zone","June",13,5,5,4,3,14,478,505,17,27,492,30,522,4,5,4,3,3,4
"Region2","retail","Gaming Zone","July",11,4,2,2,4,12,394,413,16,19,406,23,429,3,5,5,4,3,3
"Region2","retail","Gaming Zone","August",11,5,5,4,5,11,372,397,16,25,383,30,413,3,4,2,2,3,5
"Region2","retail","Gaming Zone","September",12,4,3,3,3,13,439,461,16,22,452,25,477,4,4,4,3,3,2
"Region2","retail","Gaming Zone","October",13,3,3,3,3,10,470,492,13,22,480,25,505,4,3,3,2,4,4
"Region2","retail","Gaming Zone","November",12,5,5,4,5,10,416,442,15,26,426,31,457,3,3,2,3,4,3
"Region2","retail","Super MArket","January",11,3,4,3,4,13,349,370,17,21,362,25,387,3,4,3,3,2,4
"Region2","retail","Super MArket","February",10,3,2,4,4,14,451,470,18,19,465,23,488,4,5,4,2,4,4
"Region2","retail","Super MArket","March",12,4,3,4,2,12,472,495,14,23,484,25,509,5,3,3,4,4,4
"Region2","retail","Super MArket","April",11,5,4,4,4,13,450,474,17,24,463,28,491,3,4,2,2,4,5
"Region2","retail","Super MArket","May",11,4,5,5,4,13,483,508,17,25,496,29,525,4,3,5,3,3,3
"Region2","retail","Super MArket","June",10,3,3,3,3,14,314,333,17,19,328,22,350,5,4,5,4,4,4
"Region2","retail","Super MArket","July",12,3,5,5,4,12,417,442,16,25,429,29,458,3,3,4,2,2,2
"Region2","retail","Super MArket","August",10,2,3,4,3,14,483,502,17,19,497,22,519,4,4,4,2,4,4
"Region2","retail","Super MArket","September",13,4,4,4,4,10,490,515,14,25,500,29,529,3,3,4,3,4,3
"Region2","retail","Super MArket","October",11,4,5,4,5,14,478,502,19,24,492,29,521,5,3,2,2,3,3
"Region2","retail","Super MArket","November",11,5,5,4,3,15,395,420,18,25,410,28,438,2,4,4,4,5,3
"Region2","retail","Fast Food Centre","January",12,3,3,3,3,12,446,467,15,21,458,24,482,3,2,4,5,4,4
"Region2","retail","Fast Food Centre","February",12,3,4,3,5,14,367,389,19,22,381,27,408,4,4,2,4,3,3
"Region2","retail","Fast Food Centre","March",12,3,5,4,3,15,447,471,18,24,462,27,489,4,4,2,3,3,3
"Region2","retail","Fast Food Centre","April",11,3,4,4,4,15,439,461,19,22,454,26,480,4,2,2,4,4,2
"Region2","retail","Fast Food Centre","May",10,3,3,4,4,10,352,372,14,20,362,24,386,4,5,4,2,2,4
"Region2","retail","Fast Food Centre","June",13,4,3,2,3,12,312,334,15,22,324,25,349,4,4,4,4,5,2
"Region2","retail","Fast Food Centre","July",13,4,5,2,3,10,372,396,13,24,382,27,409,4,2,4,2,3,5
"Region2","retail","Fast Food Centre","August",10,3,5,5,3,12,450,473,15,23,462,26,488,4,2,3,3,3,4
"Region2","retail","Fast Food Centre","September",10,4,4,4,2,11,468,490,13,22,479,24,503,2,3,5,4,4,2
"Region2","retail","Fast Food Centre","October",12,3,4,5,3,15,323,347,18,24,338,27,365,4,3,3,3,2,5
"Region2","retail","Fast Food Centre","November",10,3,3,5,4,14,492,513,18,21,506,25,531,2,2,5,4,4,5
"Region2","holding","Retail Store","January",12,3,2,3,3,15,460,480,18,20,475,23,498,4,4,4,5,3,3
"Region2","holding","Retail Store","February",11,3,3,4,4,11,393,414,15,21,404,25,429,3,3,2,4,3,3
"Region2","holding","Retail Store","March",12,4,4,2,4,12,370,392,16,22,382,26,408,3,4,3,3,4,5
"Region2","holding","Retail Store","April",10,3,5,2,4,12,391,411,16,20,403,24,427,4,4,4,4,3,4
"Region2","holding","Retail Store","May",10,2,5,5,4,15,427,449,19,22,442,26,468,5,4,4,4,5,4
"Region2","holding","Retail Store","June",11,3,2,2,5,11,323,341,16,18,334,23,357,4,5,3,5,2,3
"Region2","holding","Retail Store","July",11,4,2,5,5,13,417,439,18,22,430,27,457,4,3,3,3,2,3
"Region2","holding","Retail Store","August",11,4,4,4,4,11,407,430,15,23,418,27,445,3,5,5,4,2,3
"Region2","holding","Retail Store","September",13,2,4,5,4,13,401,425,17,24,414,28,442,2,5,4,3,5,3
"Region2","holding","Retail Store","October",12,4,4,4,4,13,369,393,17,24,382,28,410,2,3,3,5,3,3
"Region2","holding","Retail Store","November",10,3,3,3,2,11,452,471,13,19,463,21,484,3,3,4,4,4,3
"Region2","holding","Kirana Store","January",12,5,4,4,3,14,326,351,17,25,340,28,368,2,3,3,4,4,3
"Region2","holding","Kirana Store","February",12,5,5,3,4,14,489,514,18,25,503,29,532,2,4,2,4,3,3
"Region2","holding","Kirana Store","March",12,3,3,4,5,11,449,471,16,22,460,27,487,4,3,4,4,4,4
"Region2","holding","Kirana Store","April",12,5,4,4,4,12,493,518,16,25,505,29,534,4,4,4,4,3,3
"Region2","holding","Kirana Store","May",13,3,3,3,3,11,320,342,14,22,331,25,356,4,4,4,3,3,5
"Region2","holding","Kirana Store","June",11,4,4,4,4,11,310,333,15,23,321,27,348,3,5,2,5,2,2
"Region2","holding","Kirana Store","July",12,2,2,4,4,12,453,473,16,20,465,24,489,3,4,3,2,3,5
"Region2","holding","Kirana Store","August",10,4,4,3,4,11,441,462,15,21,452,25,477,4,3,4,5,4,4
"Region2","holding","Kirana Store","September",13,5,3,4,2,11,436,461,13,25,447,27,474,4,3,2,2,2,3
"Region2","holding","Kirana Store","October",12,4,2,2,4,13,403,423,17,20,416,24,440,2,4,4,4,2,3
"Region2","holding","Kirana Store","November",12,3,5,4,4,14,331,355,18,24,345,28,373,3,2,3,5,3,5
"Region2","holding","Hotels","January",12,3,2,3,4,11,453,473,15,20,464,24,488,2,4,4,5,2,2
"Region2","holding","Hotels","February",12,2,3,3,3,15,381,401,18,20,396,23,419,2,2,3,3,3,2
"Region2","holding","Hotels","March",11,3,5,4,4,11,384,407,15,23,395,27,422,5,3,2,4,3,3
"Region2","holding","Hotels","April",11,4,5,5,2,15,327,352,17,25,342,27,369,3,4,4,5,4,3
"Region2","holding","Hotels","May",10,4,3,4,4,11,438,459,15,21,449,25,474,2,4,2,2,4,5
"Region2","holding","Hotels","June",10,3,3,3,4,14,342,361,18,19,356,23,379,3,2,4,4,5,4
"Region2","holding","Hotels","July",12,4,3,3,5,10,399,421,15,22,409,27,436,3,2,5,5,4,3
"Region2","holding","Hotels","August",11,5,3,4,3,10,412,435,13,23,422,26,448,3,2,2,3,2,3
"Region2","holding","Hotels","September",12,3,5,3,4,15,317,340,19,23,332,27,359,4,2,3,3,2,3
"Region2","holding","Hotels","October",12,3,2,4,4,12,368,389,16,21,380,25,405,4,4,2,2,3,5
"Region2","holding","Hotels","November",10,2,3,3,3,12,498,516,15,18,510,21,531,5,4,4,3,2,4
"Region2","holding","Restaurants","January",10,3,2,4,3,14,416,435,17,19,430,22,452,3,2,4,2,4,2
"Region2","holding","Restaurants","February",12,4,3,3,3,10,466,488,13,22,476,25,501,2,4,3,5,4,3
"Region2","holding","Restaurants","March",10,4,3,2,3,14,426,445,17,19,440,22,462,5,3,3,5,5,2
"Region2","holding","Restaurants","April",13,3,3,5,2,13,430,454,15,24,443,26,469,5,2,4,3,4,3
"Region2","holding","Restaurants","May",11,5,2,2,3,14,404,424,17,20,418,23,441,3,3,4,2,2,2
"Region2","holding","Restaurants","June",11,5,3,3,2,10,393,415,12,22,403,24,427,3,4,3,3,4,4
"Region2","holding","Restaurants","July",11,3,4,3,5,13,301,322,18,21,314,26,340,2,4,3,4,3,4
"Region2","holding","Restaurants","August",12,3,2,3,3,14,317,337,17,20,331,23,354,4,4,4,5,3,5
"Region2","holding","Restaurants","September",12,4,2,3,3,14,383,404,17,21,397,24,421,4,3,2,4,4,2
"Region2","holding","Restaurants","October",12,2,4,4,5,14,378,400,19,22,392,27,419,2,3,4,4,4,3
"Region2","holding","Restaurants","November",11,4,4,2,2,11,460,481,13,21,471,23,494,2,2,4,4,2,5
"Region2","holding","Airline","January",12,4,3,4,5,12,491,514,17,23,503,28,531,3,3,4,3,3,2
"Region2","holding","Airline","February",13,5,4,4,3,14,447,473,17,26,461,29,490,4,2,2,3,4,3
"Region2","holding","Airline","March",12,5,3,4,4,11,466,490,15,24,477,28,505,3,4,4,3,2,2
"Region2","holding","Airline","April",13,2,2,3,2,14,396,416,16,20,410,22,432,3,2,4,4,3,3
"Region2","holding","Airline","May",13,3,3,5,2,15,305,329,17,24,320,26,346,3,5,3,4,4,5
"Region2","holding","Airline","June",13,5,2,5,3,10,324,349,13,25,334,28,362,2,2,2,4,3,2
"Region2","holding","Airline","July",12,2,4,4,2,12,303,325,14,22,315,24,339,3,3,4,3,5,3
"Region2","holding","Airline","August",11,3,3,2,4,12,482,501,16,19,494,23,517,2,2,4,3,4,3
"Region2","holding","Airline","September",11,4,4,2,4,14,476,497,18,21,490,25,515,2,2,3,3,3,3
"Region2","holding","Airline","October",13,5,5,3,2,13,371,397,15,26,384,28,412,4,3,5,5,2,5
"Region2","holding","Airline","November",12,5,5,2,3,11,479,503,14,24,490,27,517,3,4,3,3,5,4
"Region2","holding","Hardware Store","January",11,2,5,3,2,11,389,410,13,21,400,23,423,3,4,3,3,3,3
"Region2","holding","Hardware Store","February",12,4,2,4,3,13,494,516,16,22,507,25,532,4,5,3,5,5,3
"Region2","holding","Hardware Store","March",11,4,2,4,5,10,361,382,15,21,371,26,397,3,5,4,4,4,5
"Region2","holding","Hardware Store","April",11,3,4,2,3,14,406,426,17,20,420,23,443,3,3,5,3,4,4
"Region2","holding","Hardware Store","May",13,3,4,4,4,10,462,486,14,24,472,28,500,4,4,2,3,3,4
"Region2","holding","Hardware Store","June",11,5,4,4,4,14,331,355,18,24,345,28,373,2,3,4,2,4,3
"Region2","holding","Hardware Store","July",11,2,3,3,3,14,305,324,17,19,319,22,341,2,3,5,4,3,4
"Region2","holding","Hardware Store","August",11,4,5,5,5,14,405,430,19,25,419,30,449,4,3,4,3,5,2
"Region2","holding","Hardware Store","September",13,5,3,4,4,11,302,327,15,25,313,29,342,3,4,3,5,5,5
"Region2","holding","Hardware Store","October",10,3,3,3,4,12,450,469,16,19,462,23,485,2,3,5,5,3,5
"Region2","holding","Hardware Store","November",11,2,5,4,5,10,461,483,15,22,471,27,498,4,3,3,5,4,2
"Region2","holding","Computer Store","January",11,4,5,4,3,11,322,346,14,24,333,27,360,2,4,2,4,5,3
"Region2","holding","Computer Store","February",11,4,4,2,3,11,318,339,14,21,329,24,353,5,3,3,3,3,5
"Region2","holding","Computer Store","March",12,5,2,3,3,14,434,456,17,22,448,25,473,4,5,5,2,2,3
"Region2","holding","Computer Store","April",12,5,2,3,2,14,389,411,16,22,403,24,427,4,4,5,2,4,5
"Region2","holding","Computer Store","May",11,4,4,3,3,10,388,410,13,22,398,25,423,3,2,3,2,3,3
"Region2","holding","Computer Store","June",12,3,2,4,3,15,367,388,18,21,382,24,406,3,4,4,2,2,4
"Region2","holding","Computer Store","July",13,4,4,4,4,11,405,430,15,25,416,29,445,4,3,2,4,4,4
"Region2","holding","Computer Store","August",13,4,5,5,5,15,335,362,20,27,350,32,382,3,4,5,3,3,4
"Region2","holding","Computer Store","September",13,2,2,4,3,10,485,506,13,21,495,24,519,5,5,4,4,5,5
"Region2","holding","Computer Store","October",12,2,4,2,4,14,372,392,18,20,386,24,410,4,4,4,2,4,3
"Region2","holding","Computer Store","November",12,4,5,3,3,13,313,337,16,24,326,27,353,4,3,2,4,3,4
"Region2","holding","Gaming Zone","January",11,3,4,4,4,11,313,335,15,22,324,26,350,4,4,3,2,3,5
"Region2","holding","Gaming Zone","February",12,4,5,3,5,14,394,418,19,24,408,29,437,5,2,5,2,2,2
"Region2","holding","Gaming Zone","March",11,3,3,2,4,14,368,387,18,19,382,23,405,3,4,4,3,3,4
"Region2","holding","Gaming Zone","April",11,4,3,4,3,13,450,472,16,22,463,25,488,4,3,4,5,5,5
"Region2","holding","Gaming Zone","May",12,3,2,5,4,14,418,440,18,22,432,26,458,3,3,3,3,4,5
"Region2","holding","Gaming Zone","June",10,5,3,5,3,12,486,509,15,23,498,26,524,4,3,4,2,3,5
"Region2","holding","Gaming Zone","July",10,2,2,4,2,14,412,430,16,18,426,20,446,2,4,5,3,5,4
"Region2","holding","Gaming Zone","August",12,2,4,4,3,10,388,410,13,22,398,25,423,3,5,3,3,4,3
"Region2","holding","Gaming Zone","September",10,4,3,4,5,13,309,330,18,21,322,26,348,4,5,4,4,3,4
"Region2","holding","Gaming Zone","October",11,3,3,3,2,11,441,461,13,20,452,22,474,2,4,4,2,3,4
"Region2","holding","Gaming Zone","November",10,5,2,4,3,14,422,443,17,21,436,24,460,3,3,4,2,4,3
"Region2","holding","Super MArket","January",11,3,3,3,4,12,453,473,16,20,465,24,489,4,2,2,5,4,4
"Region2","holding","Super MArket","February",12,4,4,3,3,14,365,388,17,23,379,26,405,2,3,4,4,4,3
"Region2","holding","Super MArket","March",12,3,3,2,3,15,384,404,18,20,399,23,422,4,5,4,3,5,4
"Region2","holding","Super MArket","April",11,4,3,3,3,12,328,349,15,21,340,24,364,3,3,4,3,2,5
"Region2","holding","Super MArket","May",12,4,2,4,4,12,382,404,16,22,394,26,420,3,3,4,4,4,4
"Region2","holding","Super MArket","June",12,4,5,5,3,11,398,424,14,26,409,29,438,4,3,5,3,5,3
"Region2","holding","Super MArket","July",10,5,4,5,4,14,440,464,18,24,454,28,482,4,3,4,4,3,5
"Region2","holding","Super MArket","August",11,4,3,3,4,14,424,445,18,21,438,25,463,3,3,3,3,3,4
"Region2","holding","Super MArket","September",11,4,2,5,2,14,354,376,16,22,368,24,392,4,3,4,3,3,5
"Region2","holding","Super MArket","October",13,5,5,5,3,14,431,459,17,28,445,31,476,5,3,4,2,4,2
"Region2","holding","Super MArket","November",13,5,3,4,2,10,367,392,12,25,377,27,404,2,4,3,4,2,3
"Region2","holding","Fast Food Centre","January",11,3,4,4,3,13,336,358,16,22,349,25,374,2,3,4,2,4,3
"Region2","holding","Fast Food Centre","February",11,4,5,5,4,13,336,361,17,25,349,29,378,3,3,4,5,4,5
"Region2","holding","Fast Food Centre","March",12,2,3,3,4,14,415,435,18,20,429,24,453,4,3,3,4,2,4
"Region2","holding","Fast Food Centre","April",12,4,3,3,3,15,405,427,18,22,420,25,445,3,4,4,3,5,2
"Region2","holding","Fast Food Centre","May",12,4,2,4,2,13,500,522,15,22,513,24,537,5,3,4,4,2,2
"Region2","holding","Fast Food Centre","June",12,4,3,5,3,11,402,426,14,24,413,27,440,4,5,4,5,2,4
"Region2","holding","Fast Food Centre","July",11,4,3,3,2,12,341,362,14,21,353,23,376,5,3,4,4,4,4
"Region2","holding","Fast Food Centre","August",12,5,4,4,5,14,326,351,19,25,340,30,370,4,5,4,3,3,5
"Region2","holding","Fast Food Centre","September",11,5,3,3,3,11,411,433,14,22,422,25,447,3,2,2,5,3,2
"Region2","holding","Fast Food Centre","October",12,5,4,2,3,12,304,327,15,23,316,26,342,3,3,3,3,4,3
"Region2","holding","Fast Food Centre","November",12,5,5,4,4,12,399,425,16,26,411,30,441,5,4,3,2,3,3
"Region3","retail","Retail Store","January",10,4,5,2,3,14,454,475,17,21,468,24,492,2,3,2,4,5,5
"Region3","retail","Retail Store","February",12,4,5,3,4,11,428,452,15,24,439,28,467,2,3,2,2,2,4
"Region3","retail","Retail Store","March",10,3,3,5,5,14,399,420,19,21,413,26,439,3,4,4,5,3,2
"Region3","retail","Retail Store","April",13,4,3,2,2,10,404,426,12,22,414,24,438,5,5,3,3,4,4
"Region3","retail","Retail Store","May",12,3,4,3,4,13,405,427,17,22,418,26,444,3,3,3,2,4,5
"Region3","retail","Retail Store","June",11,5,2,4,3,14,309,331,17,22,323,25,348,3,4,5,2,3,5
"Region3","retail","Retail Store","July",11,4,4,3,5,11,418,440,16,22,429,27,456,5,3,4,3,4,5
"Region3","retail","Retail Store","August",11,4,2,3,5,10,382,402,15,20,392,25,417,3,3,3,3,3,3
"Region3","retail","Retail Store","September",11,5,4,4,4,10,385,409,14,24,395,28,423,4,4,5,3,5,4
"Region3","retail","Retail Store","October",10,4,4,2,4,11,400,420,15,20,411,24,435,3,5,3,3,4,2
"Region3","retail","Retail Store","November",12,3,4,5,4,15,405,429,19,24,420,28,448,2,2,5,4,4,4
"Region3","retail","Kirana Store","January",11,3,3,4,2,14,391,412,16,21,405,23,428,4,4,3,3,3,4
"Region3","retail","Kirana Store","February",11,4,2,3,3,14,463,483,17,20,477,23,500,3,2,3,4,4,4
"Region3","retail","Kirana Store","March",11,3,3,2,3,13,363,382,16,19,376,22,398,2,4,5,4,4,3
"Region3","retail","Kirana Store","April",11,5,4,5,4,13,300,325,17,25,313,29,342,4,4,4,4,5,3
"Region3","retail","Kirana Store","May",12,4,4,2,4,11,394,416,15,22,405,26,431,3,4,4,5,4,4
"Region3","retail","Kirana Store","June",11,5,3,4,4,13,499,522,17,23,512,27,539,3,2,3,4,5,5
"Region3","retail","Kirana Store","July",12,2,3,2,2,13,483,502,15,19,496,21,517,3,2,2,3,3,4
"Region3","retail","Kirana Store","August",10,4,3,5,4,12,499,521,16,22,511,26,537,2,4,4,4,5,2
"Region3","retail","Kirana Store","September",11,3,4,3,2,15,451,472,17,21,466,23,489,3,5,3,4,2,4
"Region3","retail","Kirana Store","October",12,2,3,3,2,10,345,365,12,20,355,22,377,3,4,4,2,2,3
"Region3","retail","Kirana Store","November",10,2,2,5,4,14,438,457,18,19,452,23,475,4,3,5,2,4,4
"Region3","retail","Hotels","January",13,5,2,4,4,12,486,510,16,24,498,28,526,2,4,5,4,4,4
"Region3","retail","Hotels","February",10,4,2,4,2,14,304,324,16,20,318,22,340,4,2,4,2,5,4
"Region3","retail","Hotels","March",11,2,3,4,3,15,406,426,18,20,421,23,444,2,4,5,3,4,4
"Region3","retail","Hotels","April",10,3,5,3,4,14,445,466,18,21,459,25,484,2,4,5,2,4,5
"Region3","retail","Hotels","May",11,4,2,5,3,12,360,382,15,22,372,25,397,4,2,5,5,3,3
"Region3","retail","Hotels","June",12,2,5,3,2,12,428,450,14,22,440,24,464,5,4,3,4,5,3
"Region3","retail","Hotels","July",12,2,3,3,4,11,399,419,15,20,410,24,434,5,5,3,3,4,3
"Region3","retail","Hotels","August",11,4,2,5,5,13,478,500,18,22,491,27,518,4,5,5,3,5,4
"Region3","retail","Hotels","September",11,3,3,4,5,13,398,419,18,21,411,26,437,4,2,5,5,4,3
"Region3","retail","Hotels","October",11,5,5,4,3,14,432,457,17,25,446,28,474,5,4,3,2,3,3
"Region3","retail","Hotels","November",13,2,3,3,4,13,381,402,17,21,394,25,419,4,4,2,3,5,3
"Region3","retail","Restaurants","January",12,4,3,3,4,14,414,436,18,22,428,26,454,4,3,3,3,3,3
"Region3","retail","Restaurants","February",11,3,3,3,5,13,317,337,18,20,330,25,355,5,3,4,4,3,3
"Region3","retail","Restaurants","March",12,5,5,3,3,12,302,327,15,25,314,28,342,4,2,3,2,3,3
"Region3","retail","Restaurants","April",13,3,4,3,3,14,464,487,17,23,478,26,504,4,4,3,3,5,3
"Region3","retail","Restaurants","May",10,5,3,2,3,13,492,512,16,20,505,23,528,5,4,5,4,2,3
